,gain,neutral,loss
TUBAL3,30,47,31
TUBB,33,53,22
TUBB1,49,47,12
TUBB2A,37,53,18
TUBB2B,37,53,18
TUBB3,26,39,43
TUBB4A,19,49,40
TUBB4B,32,37,39
TUBB6,33,52,23
TUBB8,26,48,34
TUBBP5,28,32,48
TUBD1,50,51,7
TUBE1,17,60,31
TUBG1,44,51,13
TUBG2,43,52,13
TUBGCP2,19,53,36
TUBGCP3,17,37,54
TUBGCP4,17,60,31
TUBGCP5,25,47,36
TUBGCP6,47,42,19
TUFM,30,60,18
TUFT1,60,45,3
TUG1,54,41,13
TULP1,36,52,20
TULP2,34,47,27
TULP3,61,40,7
TULP4,16,60,32
TUNAR,31,43,34
TUSC1,11,19,78
TUSC2,3,16,89
TUSC3,9,23,76
TUSC5,16,27,65
TUSC7,63,32,13
TUSC8,8,29,71
TUT1,28,67,13
TVP23A,23,64,21
TVP23B,19,28,61
TVP23C,16,30,62
TVP23C-CDRT4,16,30,62
TWF1,39,60,9
TWF2,3,15,90
TWIST1,54,38,16
TWIST2,21,60,27
TWISTNB,54,38,16
TWSG1,29,54,25
TXK,25,33,50
TXLNA,14,61,33
TXLNB,18,58,32
TXLNG,4,15,89
TXLNGY,1,2,105
TXN,19,36,53
TXN2,52,42,14
TXNDC11,23,64,21
TXNDC12,6,67,35
TXNDC12-AS1,6,67,35
TXNDC15,6,29,73
TXNDC16,32,43,33
TXNDC17,13,30,65
TXNDC2,30,53,25
TXNDC5,36,55,17
TXNDC8,19,36,53
TXNDC9,48,59,1
TXNIP,55,27,26
TXNL1,22,42,44
TXNL4A,20,38,50
TXNL4B,27,48,33
TXNRD1,31,65,12
TXNRD2,58,39,11
TXNRD3,68,33,7
TXNRD3NB,68,33,7
TYK2,19,50,39
TYMP,47,42,19
TYMS,41,48,19
TYMSOS,41,48,19
TYR,26,59,23
TYRO3,15,60,33
TYRO3P,24,62,22
TYROBP,60,40,8
TYRP1,14,20,74
TYSND1,10,52,46
TYW1,46,54,8
TYW1B,50,49,9
TYW3,6,57,45
TYW5,37,61,10
U2AF1,23,34,51
U2AF1L4,60,40,8
U2AF1L5,23,34,51
U2AF2,40,46,22
U2SURP,82,23,3
UACA,23,60,25
UAP1,57,47,4
UAP1L1,33,36,39
UBA1,3,16,89
UBA2,62,38,8
UBA3,1,16,91
UBA5,74,29,5
UBA52,30,46,32
UBA6,13,44,51
UBA6-AS1,13,44,51
UBA7,2,16,90
UBAC1,18,36,54
UBAC2,11,39,58
UBAC2-AS1,11,39,58
UBALD1,20,63,25
UBALD2,59,45,4
UBAP1,29,23,56
UBAP1L,22,61,25
UBAP2,29,23,56
UBAP2L,58,47,3
UBASH3A,5,55,48
UBASH3B,20,59,29
UBB,16,29,63
UBC,28,64,16
UBD,32,53,23
UBE2A,7,16,85
UBE2B,6,28,74
UBE2C,51,45,12
UBE2D1,14,51,43
UBE2D2,7,30,71
UBE2D3,4,46,58
UBE2D4,50,39,19
UBE2DNL,5,18,85
UBE2E1,5,22,81
UBE2E1-AS1,5,22,81
UBE2E2,5,21,82
UBE2E2-AS1,5,22,81
UBE2E3,45,57,6
UBE2E4P,4,15,89
UBE2F,21,60,27
UBE2F-SCLY,21,60,27
UBE2G1,13,29,66
UBE2G2,5,55,48
UBE2H,40,54,14
UBE2I,38,52,18
UBE2J1,19,64,25
UBE2J2,37,36,35
UBE2K,9,35,64
UBE2L3,58,39,11
UBE2L6,32,68,8
UBE2M,54,32,22
UBE2MP1,28,37,43
UBE2N,29,67,12
UBE2NL,9,16,83
UBE2O,59,45,4
UBE2Q1,58,47,3
UBE2Q1-AS1,58,47,3
UBE2Q2,25,61,22
UBE2Q2L,29,57,22
UBE2Q2P1,29,57,22
UBE2Q2P2,28,58,22
UBE2QL1,92,15,1
UBE2R2,30,22,56
UBE2S,40,46,22
UBE2T,53,49,6
UBE2U,6,61,41
UBE2V1,51,46,11
UBE2V2,56,38,14
UBE2W,59,40,9
UBE2Z,47,54,7
UBE3A,19,59,30
UBE3B,29,67,12
UBE3C,33,55,20
UBE3D,23,61,24
UBE4A,21,57,30
UBE4B,12,53,43
UBFD1,27,60,21
UBIAD1,12,54,42
UBL3,9,34,65
UBL4A,11,15,82
UBL4B,5,44,59
UBL5,20,50,38
UBL7,24,62,22
UBL7-AS1,24,62,22
UBLCP1,5,31,72
UBN1,20,63,25
UBN2,39,54,15
UBOX5,53,45,10
UBOX5-AS1,53,45,10
UBP1,5,22,81
UBQLN1,19,35,54
UBQLN2,6,16,86
UBQLN3,15,52,41
UBQLN4,58,47,3
UBQLNL,15,52,41
UBR1,17,60,31
UBR2,40,53,15
UBR3,42,60,6
UBR4,11,55,42
UBR5,70,34,4
UBR5-AS1,70,34,4
UBR7,31,42,35
UBTD1,6,54,48
UBTD2,5,30,73
UBTF,45,54,9
UBTFL1,26,59,23
UBXN1,28,67,13
UBXN10,11,55,42
UBXN10-AS1,11,55,42
UBXN11,11,55,42
UBXN2A,66,40,2
UBXN2B,58,38,12
UBXN4,34,67,7
UBXN6,17,50,41
UBXN7,96,12,0
UBXN7-AS1,96,12,0
UBXN8,12,24,72
UCA1,24,48,36
UCHL1,8,34,66
UCHL1-AS1,8,34,66
UCHL3,8,38,62
UCHL5,51,47,10
UCK1,18,37,53
UCK2,57,45,6
UCKL1,57,39,12
UCKL1-AS1,57,39,12
UCMA,29,49,30
UCN,67,41,0
UCN2,2,18,88
UCN3,30,47,31
UCP1,6,42,60
UCP2,35,59,14
UCP3,35,59,14
UEVLD,25,52,31
UFC1,59,45,4
UFD1L,58,39,11
UFL1,17,58,33
UFM1,8,29,71
UFSP1,51,50,7
UFSP2,3,36,69
UG0898H09,56,39,13
UGCG,19,35,54
UGDH,7,36,65
UGDH-AS1,7,36,65
UGGT1,37,67,4
UGGT2,10,39,59
UGP2,68,40,0
UGT1A1,18,61,29
UGT1A10,19,60,29
UGT1A3,18,61,29
UGT1A4,18,61,29
UGT1A5,18,61,29
UGT1A6,18,61,29
UGT1A7,18,61,29
UGT1A8,19,60,29
UGT1A9,18,61,29
UGT2A1,14,45,49
UGT2A2,14,45,49
UGT2A3,17,41,50
UGT2B10,17,41,50
UGT2B11,17,41,50
UGT2B15,17,41,50
UGT2B17,17,41,50
UGT2B28,17,41,50
UGT2B4,14,45,49
UGT2B7,17,41,50
UGT3A1,92,16,0
UGT3A2,92,16,0
UGT8,3,47,58
UHMK1,57,47,4
UHRF1,18,49,41
UHRF1BP1,33,54,21
UHRF1BP1L,27,68,13
UHRF2,17,18,73
UIMC1,5,30,73
ULBP1,17,59,32
ULBP2,17,59,32
ULBP3,17,59,32
ULK1,26,65,17
ULK2,19,27,62
ULK3,24,62,22
ULK4,5,19,84
ULK4P1,21,55,32
ULK4P3,21,56,31
UMAD1,56,37,15
UMOD,22,63,23
UMODL1,5,55,48
UMODL1-AS1,5,55,48
UMPS,68,35,5
UNC119,47,41,20
UNC119B,27,67,14
UNC13A,26,49,33
UNC13B,28,24,56
UNC13C,20,59,29
UNC13D,60,44,4
UNC45A,31,58,19
UNC45B,41,50,17
UNC50,48,59,1
UNC5A,5,30,73
UNC5B,10,53,45
UNC5B-AS1,10,53,45
UNC5C,5,46,57
UNC5CL,39,52,17
UNC5D,33,23,52
UNC79,31,42,35
UNC80,27,60,21
UNC93A,19,61,28
UNC93B1,38,57,13
UNCX,55,39,14
UNG,28,68,12
UNK,60,44,4
UNKL,37,52,19
UNQ6494,19,35,54
UOX,5,58,45
UPB1,54,44,10
UPF1,31,46,31
UPF2,29,50,29
UPF3A,15,39,54
UPF3B,7,16,85
UPK1A,60,40,8
UPK1A-AS1,60,40,8
UPK1B,66,35,7
UPK2,21,58,29
UPK3A,49,41,18
UPK3B,51,47,10
UPK3BL,55,47,6
UPP1,52,38,18
UPP2,32,67,9
UPRT,6,18,84
UQCC1,63,40,5
UQCC2,33,53,22
UQCC3,28,67,13
UQCR10,55,41,12
UQCR11,26,51,31
UQCRB,65,36,7
UQCRBP1,6,17,85
UQCRC1,2,18,88
UQCRC2,25,61,22
UQCRFS1,57,43,8
UQCRH,13,66,29
UQCRHL,13,53,42
UQCRQ,6,29,73
URAD,8,35,65
URAHP,26,39,43
URB1,10,58,40
URB1-AS1,10,58,40
URB2,51,47,10
URGCP,50,39,19
URGCP-MRPS24,50,39,19
URI1,57,44,7
URM1,18,38,52
UROC1,68,33,7
UROD,14,66,28
UROS,12,59,37
USB1,19,54,35
USE1,26,48,34
USF1,59,45,4
USF2,61,39,8
USF3,64,35,9
USH1C,24,51,33
USH1G,59,45,4
USH2A,51,47,10
USHBP1,26,48,34
USMG5,6,58,44
USO1,15,45,48
USP1,7,62,39
USP10,19,42,47
USP11,3,16,89
USP12,10,34,64
USP12-AS1,9,35,64
USP12-AS2,9,35,64
USP13,100,8,0
USP14,39,49,20
USP15,40,60,8
USP16,8,57,43
USP17L1,13,22,73
USP17L10,9,35,64
USP17L11,9,35,64
USP17L12,9,35,64
USP17L13,9,35,64
USP17L15,9,35,64
USP17L17,9,35,64
USP17L18,9,35,64
USP17L19,9,35,64
USP17L2,11,23,74
USP17L20,9,35,64
USP17L24,9,35,64
USP17L25,9,35,64
USP17L26,9,35,64
USP17L27,9,35,64
USP17L28,9,35,64
USP17L29,9,35,64
USP17L3,13,22,73
USP17L30,9,35,64
USP17L4,13,22,73
USP17L6P,9,35,64
USP17L7,11,23,74
USP17L8,13,22,73
USP17L9P,9,35,64
USP18,58,39,11
USP19,2,16,90
USP2,22,57,29
USP2-AS1,22,57,29
USP20,18,38,52
USP21,59,45,4
USP22,25,23,60
USP24,7,65,36
USP25,22,46,40
USP26,9,15,84
USP27X,3,17,88
USP27X-AS1,3,17,88
USP28,20,58,30
USP29,38,46,24
USP3,22,62,24
USP3-AS1,22,62,24
USP30,28,68,12
USP30-AS1,28,68,12
USP31,27,60,21
USP32,52,48,8
USP32P1,19,27,62
USP32P2,19,28,61
USP33,5,58,45
USP34,70,38,0
USP35,30,58,20
USP36,57,43,8
USP37,21,61,26
USP38,6,41,61
USP39,66,39,3
USP4,2,16,90
USP40,18,61,29
USP42,54,38,16
USP43,13,29,66
USP44,30,67,11
USP45,17,58,33
USP46,22,48,38
USP46-AS1,22,48,38
USP47,22,53,33
USP48,11,56,41
USP49,40,52,16
USP5,60,41,7
USP50,20,57,31
USP51,4,16,88
USP53,5,46,57
USP54,12,51,45
USP6,13,29,66
USP6NL,29,51,28
USP7,21,64,23
USP8,20,57,31
USP9X,3,16,89
USP9Y,1,3,104
USPL1,9,33,66
UST,17,59,32
UST-AS1,17,59,32
UTAT33,47,58,3
UTF1,19,54,35
UTP11,15,64,29
UTP14A,8,16,84
UTP14C,5,31,72
UTP15,7,22,79
UTP18,52,50,6
UTP20,28,68,12
UTP23,72,33,3
UTP3,14,45,49
UTP4,24,46,38
UTP6,45,46,17
UTRN,17,59,32
UTS2,12,55,41
UTS2B,96,11,1
UTS2R,57,39,12
UTY,1,3,104
UVRAG,31,59,18
UVSSA,11,35,62
UXS1,45,59,4
UXT,3,17,88
UXT-AS1,3,17,88
VAC14,27,47,34
VAC14-AS1,26,48,34
VAMP1,61,40,7
VAMP2,12,30,66
VAMP3,12,55,41
VAMP4,56,47,5
VAMP5,66,39,3
VAMP7|chrX,8,10,90
VAMP7|chrY,1,3,104
VAMP8,66,39,3
VANGL1,6,44,58
VANGL2,58,46,4
VAPA,30,53,25
VAPB,49,47,12
VARS,32,53,23
VARS2,34,53,21
VASH1,29,45,34
VASH2,50,50,8
VASN,22,61,25
VASP,39,46,23
VAT1,43,53,12
VAT1L,25,39,44
VAV1,19,49,40
VAV2,18,37,53
VAV3,5,45,58
VAV3-AS1,4,46,58
VAX1,12,54,42
VAX2,65,40,3
VBP1,11,14,83
VCAM1,5,49,54
VCAN,5,24,79
VCL,12,51,45
VCP,26,25,57
VCPIP1,56,39,13
VCPKMT,36,40,32
VCX,6,14,88
VCX2,6,14,88
VCX3A,6,14,88
VCX3B,5,14,89
VCY,4,4,100
VCY1B,4,4,100
VDAC1,6,28,74
VDAC2,12,51,45
VDAC3,53,37,18
VDR,41,60,7
VEGFA,41,52,15
VEGFB,43,52,13
VEGFC,4,37,67
VEGFD,4,15,89
VENTX,19,53,36
VENTXP1,5,13,90
VENTXP7,5,20,83
VEPH1,93,15,0
VEZF1,50,50,8
VEZT,29,68,11
VGF,51,50,7
VGLL1,7,17,84
VGLL2,16,61,31
VGLL3,10,16,82
VGLL4,6,20,82
VHL,6,21,81
VHLL,58,47,3
VIL1,21,61,26
VILL,5,21,82
VIM,26,51,31
VIM-AS1,26,51,31
VIMP,33,58,17
VIP,16,60,32
VIPAS39,30,44,34
VIPR1,5,20,83
VIPR1-AS1,5,20,83
VIPR2,32,55,21
VIT,67,41,0
VKORC1,28,61,19
VKORC1L1,44,56,8
VLDLR,17,20,71
VLDLR-AS1,17,20,71
VMA21,9,16,83
VMAC,19,49,40
VMO1,13,29,66
VMP1,49,50,9
VN1R1,38,47,23
VN1R10P,34,54,20
VN1R2,36,47,25
VN1R4,36,47,25
VN1R5,51,48,9
VNN1,20,58,30
VNN2,19,58,31
VNN3,20,58,30
VOPP1,56,39,13
VPREB1,56,42,10
VPREB3,55,43,10
VPS11,21,58,29
VPS13A,20,34,54
VPS13A-AS1,18,36,54
VPS13B,68,35,5
VPS13C,22,60,26
VPS13D,13,54,41
VPS16,53,45,10
VPS18,15,59,34
VPS25,43,52,13
VPS26A,10,53,45
VPS26B,21,50,37
VPS28,71,28,9
VPS29,29,67,12
VPS33A,26,67,15
VPS33B,31,58,19
VPS35,18,52,38
VPS36,5,31,72
VPS37A,10,24,74
VPS37B,24,70,14
VPS37C,33,64,11
VPS37D,46,51,11
VPS39,16,61,31
VPS41,51,38,19
VPS45,59,45,4
VPS4A,23,47,38
VPS4B,23,40,45
VPS50,57,48,3
VPS51,33,63,12
VPS52,33,54,21
VPS53,19,24,65
VPS54,68,40,0
VPS72,60,45,3
VPS8,98,9,1
VPS9D1,26,39,43
VPS9D1-AS1,26,39,43
VRK1,31,44,33
VRK2,70,37,1
VRK3,36,46,26
VRTN,31,44,33
VSIG1,9,14,85
VSIG10,27,67,14
VSIG10L,34,48,26
VSIG2,19,60,29
VSIG4,6,17,85
VSIG8,58,46,4
VSNL1,66,40,2
VSTM1,40,46,22
VSTM2A,56,39,13
VSTM2A-OT1,56,39,13
VSTM2B,56,44,8
VSTM2L,54,44,10
VSTM4,17,50,41
VSTM5,23,60,25
VSX1,55,42,11
VSX2,32,43,33
VTA1,18,58,32
VTCN1,11,43,54
VTI1A,12,56,40
VTI1B,25,44,39
VTN,48,40,20
VTRNA1-1,7,30,71
VTRNA1-2,7,30,71
VTRNA1-3,7,30,71
VTRNA2-1,6,29,73
VWA1,37,36,35
VWA2,12,56,40
VWA3A,25,61,22
VWA3B,48,59,1
VWA5A,20,59,29
VWA5B1,11,56,41
VWA5B2,98,9,1
VWA7,32,53,23
VWA8,8,28,72
VWA8-AS1,8,28,72
VWA9,23,60,25
VWC2,51,39,18
VWC2L,22,59,27
VWC2L-IT1,22,59,27
VWCE,31,66,11
VWDE,55,38,15
VWF,61,39,8
WAC,29,49,30
WAC-AS1,29,49,30
WAPL,5,52,51
WARS,33,41,34
WARS2,15,46,47
WARS2-IT1,14,47,47
WAS,3,17,88
WASF1,18,60,30
WASF2,12,55,41
WASF3,9,34,65
WASH1,50,29,29
WASH2P,43,62,3
WASH3P,58,43,7
WASH5P,63,35,10
WASH7P,42,50,16
WASIR1|chrX,10,13,85
WASIR1|chrY,1,3,104
WASIR2,40,50,18
WASL,41,53,14
WBP1,63,41,4
WBP11,60,43,5
WBP11P1,30,46,32
WBP1L,5,56,47
WBP2,60,44,4
WBP2NL,47,44,17
WBP4,8,29,71
WBSCR17,47,52,9
WBSCR22,46,51,11
WBSCR27,46,51,11
WBSCR28,46,51,11
WDCP,66,40,2
WDFY1,17,60,31
WDFY2,5,31,72
WDFY3,11,44,53
WDFY3-AS2,11,44,53
WDFY4,18,50,40
WDHD1,31,43,34
WDPCP,67,40,1
WDR1,7,38,63
WDR11,14,56,38
WDR11-AS1,14,56,38
WDR12,35,60,13
WDR13,3,17,88
WDR17,4,38,66
WDR18,31,47,30
WDR19,7,36,65
WDR20,35,37,36
WDR24,39,51,18
WDR25,33,41,34
WDR26,51,47,10
WDR27,18,63,27
WDR3,11,44,53
WDR31,19,34,55
WDR33,36,68,4
WDR34,18,38,52
WDR35,65,41,2
WDR36,4,27,77
WDR37,26,47,35
WDR38,20,37,51
WDR4,5,55,48
WDR41,3,23,82
WDR43,68,40,0
WDR44,7,16,85
WDR45,3,17,88
WDR45B,54,41,13
WDR46,33,54,21
WDR47,5,44,59
WDR48,5,20,83
WDR49,100,8,0
WDR5,18,37,53
WDR53,96,12,0
WDR54,63,41,4
WDR55,7,30,71
WDR59,26,46,36
WDR5B,67,36,5
WDR6,2,17,89
WDR60,32,55,21
WDR61,27,58,23
WDR62,60,40,8
WDR63,5,59,44
WDR64,52,48,8
WDR66,27,67,14
WDR7,22,42,44
WDR70,91,17,0
WDR72,19,58,31
WDR73,29,57,22
WDR74,29,67,12
WDR75,40,59,9
WDR76,18,59,31
WDR77,5,44,59
WDR78,6,60,42
WDR81,15,29,64
WDR82,3,15,90
WDR83,24,47,37
WDR83OS,23,48,37
WDR86,34,56,18
WDR86-AS1,34,56,18
WDR87,59,38,11
WDR88,62,40,6
WDR89,28,43,37
WDR90,39,51,18
WDR91,39,54,15
WDR92,66,41,1
WDR93,31,59,18
WDR97,70,30,8
WDSUB1,33,65,10
WDTC1,10,57,41
WDYHV1,77,27,4
WEE1,16,54,38
WEE2,40,53,15
WEE2-AS1,40,53,15
WFDC1,19,42,47
WFDC10A,51,45,12
WFDC10B,51,45,12
WFDC11,51,45,12
WFDC12,51,45,12
WFDC13,51,45,12
WFDC2,51,45,12
WFDC21P,52,49,7
WFDC3,51,45,12
WFDC5,51,45,12
WFDC6,51,45,12
WFDC8,51,45,12
WFDC9,51,45,12
WFIKKN1,39,51,18
WFIKKN2,49,53,6
WFS1,9,36,63
WHAMM,29,57,22
WHAMMP1,19,57,32
WHAMMP2,21,56,31
WHAMMP3,25,47,36
WHRN,18,35,55
WHSC1,11,35,62
WHSC1L1,63,22,23
WI2-2373I1.2,55,40,13
WIF1,39,61,8
WIPF1,45,59,4
WIPF2,42,51,15
WIPF3,52,40,16
WIPI1,59,45,4
WIPI2,56,38,14
WISP1,79,24,5
WISP2,52,45,11
WISP3,17,60,31
WIZ,24,48,36
WLS,5,60,43
WNK1,72,32,4
WNK2,20,34,54
WNK3,4,16,88
WNK4,43,52,13
WNT1,41,59,8
WNT10A,22,58,28
WNT10B,41,59,8
WNT11,30,59,19
WNT16,40,55,13
WNT2,42,53,13
WNT2B,5,44,59
WNT3,48,51,9
WNT3A,51,46,11
WNT4,12,56,40
WNT5A,3,15,90
WNT5B,59,42,7
WNT6,22,58,28
WNT7A,6,21,81
WNT7B,50,39,19
WNT8A,6,32,70
WNT8B,5,58,45
WNT9A,51,46,11
WNT9B,46,53,9
WRAP53,13,29,66
WRAP73,14,55,39
WRB,5,57,46
WRB-SH3BGR,5,57,46
WRN,13,24,71
WRNIP1,37,53,18
WSB1,48,39,21
WSB2,27,68,13
WSCD1,13,29,66
WSCD2,28,67,13
WSPAR,6,28,74
WT1,23,57,28
WT1-AS,23,57,28
WTAP,16,60,32
WTAPP1,21,57,30
WTH3DI,36,65,7
WTIP,62,38,8
WWC1,5,28,75
WWC2,4,36,68
WWC2-AS1,4,36,68
WWC2-AS2,4,36,68
WWC3,5,14,89
WWOX,23,36,49
WWP1,62,37,9
WWP2,26,44,38
WWTR1,91,16,1
WWTR1-AS1,91,16,1
XAB2,18,50,40
XACT,6,14,88
XAF1,14,29,65
XAGE1B,3,17,88
XAGE2,3,17,88
XAGE3,4,16,88
XAGE5,4,16,88
XBP1,53,45,10
XCL1,57,46,5
XCL2,57,46,5
XCR1,3,19,86
XDH,68,40,0
XG,8,11,89
XGY2|chrX,8,11,89
XGY2|chrY,1,6,101
XIAP,5,14,89
XIRP1,5,21,82
XIRP2,39,60,9
XIRP2-AS1,39,60,9
XIST,6,19,83
XK,3,15,90
XKR3,58,38,12
XKR4,61,35,12
XKR5,10,24,74
XKR6,11,22,75
XKR7,71,36,1
XKR8,10,58,40
XKR9,59,38,11
XKRX,6,15,87
XKRY,5,4,99
XLOC_007697,27,13,68
XLOC_008559,5,54,49
XLOC_009911,26,68,14
XPA,20,34,54
XPC,6,20,82
XPNPEP1,11,54,43
XPNPEP2,8,16,84
XPNPEP3,49,45,14
XPO1,70,38,0
XPO4,8,36,64
XPO5,42,52,14
XPO6,28,60,20
XPO7,11,23,74
XPOT,39,61,8
XPR1,59,42,7
XRCC1,42,46,20
XRCC2,32,56,20
XRCC3,34,40,34
XRCC4,5,23,80
XRCC5,21,60,27
XRCC6,46,44,18
XRCC6P5,6,15,87
XRN1,81,24,3
XRN2,53,46,9
XRRA1,33,60,15
XXYLT1,95,13,0
XXYLT1-AS1,95,13,0
XXYLT1-AS2,95,13,0
XYLB,5,20,83
XYLT1,23,62,23
XYLT2,49,53,6
YAE1D1,51,38,19
YAF2,37,62,9
YAP1,22,57,29
YARS,15,62,31
YARS2,62,42,4
YBEY,9,52,47
YBX1,15,66,27
YBX2,14,28,66
YBX3,61,41,6
YBX3P1,28,62,18
YDJC,58,39,11
YEATS2,98,9,1
YEATS4,43,58,7
YES1,41,48,19
YIF1A,34,63,11
YIF1B,57,38,13
YIPF1,7,66,35
YIPF2,20,49,39
YIPF3,42,52,14
YIPF4,68,40,0
YIPF5,7,29,72
YIPF6,5,18,85
YIPF7,8,36,64
YJEFN3,31,47,30
YKT6,50,39,19
YLPM1,31,43,34
YME1L1,30,48,30
YOD1,51,50,7
YPEL1,58,39,11
YPEL2,51,50,7
YPEL3,30,60,18
YPEL4,32,69,7
YPEL5,67,41,0
YRDC,15,64,29
YTHDC1,17,41,50
YTHDC2,5,27,76
YTHDF1,48,46,14
YTHDF2,10,59,39
YTHDF3,56,39,13
YTHDF3-AS1,56,39,13
YWHAB,51,45,12
YWHAE,17,27,64
YWHAEP1,45,57,6
YWHAEP7,45,46,17
YWHAG,50,48,10
YWHAH,54,41,13
YWHAQ,61,44,3
YWHAZ,69,35,4
YY1,33,41,34
YY1AP1,58,46,4
YY1P2,33,68,7
YY2,4,15,89
ZACN,59,45,4
ZADH2,17,43,48
ZAK,45,59,4
ZAN,51,50,7
ZAP70,48,59,1
ZAR1,25,33,50
ZAR1L,11,32,65
ZASP,51,51,6
ZBBX,100,8,0
ZBED1|chrX,8,11,89
ZBED1|chrY,1,6,101
ZBED2,61,35,12
ZBED3,3,24,81
ZBED3-AS1,3,24,81
ZBED4,47,42,19
ZBED5,19,53,36
ZBED5-AS1,19,53,36
ZBED6,53,50,5
ZBED6CL,36,56,16
ZBED8,5,30,73
ZBED9,32,55,21
ZBP1,50,44,14
ZBTB1,28,43,37
ZBTB10,62,37,9
ZBTB11,65,33,10
ZBTB11-AS1,65,33,10
ZBTB12,32,53,23
ZBTB14,34,54,20
ZBTB16,20,58,30
ZBTB17,13,53,42
ZBTB18,54,46,8
ZBTB2,17,59,32
ZBTB20,65,33,10
ZBTB20-AS1,65,33,10
ZBTB20-AS3,64,34,10
ZBTB20-AS4,64,34,10
ZBTB21,5,55,48
ZBTB22,33,54,21
ZBTB24,18,60,30
ZBTB25,28,43,37
ZBTB26,20,37,51
ZBTB3,28,68,12
ZBTB32,60,40,8
ZBTB33,6,16,86
ZBTB34,18,38,52
ZBTB37,57,45,6
ZBTB38,82,23,3
ZBTB39,39,60,9
ZBTB4,14,28,66
ZBTB40,11,56,41
ZBTB41,52,47,9
ZBTB42,35,40,33
ZBTB43,18,38,52
ZBTB44,20,57,31
ZBTB45,54,32,22
ZBTB46,57,39,12
ZBTB46-AS1,57,39,12
ZBTB47,5,20,83
ZBTB48,12,55,41
ZBTB49,7,39,62
ZBTB5,26,21,61
ZBTB6,20,37,51
ZBTB7A,21,47,40
ZBTB7B,57,48,3
ZBTB7C,25,41,42
ZBTB8A,14,62,32
ZBTB8B,14,62,32
ZBTB8OS,14,62,32
ZBTB9,33,54,21
ZC2HC1A,61,38,9
ZC2HC1B,17,60,31
ZC2HC1C,29,45,34
ZC3H10,39,60,9
ZC3H11A,53,50,5
ZC3H12A,15,64,29
ZC3H12B,6,17,85
ZC3H12C,20,59,29
ZC3H12D,17,59,32
ZC3H13,7,29,72
ZC3H14,31,41,36
ZC3H15,40,59,9
ZC3H18,29,32,47
ZC3H3,77,26,5
ZC3H4,36,46,26
ZC3H6,43,62,3
ZC3H7A,23,64,21
ZC3H7B,48,45,15
ZC3H8,43,62,3
ZC3HAV1,39,54,15
ZC3HAV1L,39,54,15
ZC3HC1,39,55,14
ZC4H2,5,18,85
ZCCHC10,6,29,73
ZCCHC11,6,67,35
ZCCHC12,7,16,85
ZCCHC13,7,19,82
ZCCHC14,20,42,46
ZCCHC16,6,14,88
ZCCHC17,13,59,36
ZCCHC18,6,15,87
ZCCHC2,23,40,45
ZCCHC24,13,48,47
ZCCHC3,53,43,12
ZCCHC4,7,38,63
ZCCHC5,8,19,81
ZCCHC6,19,36,53
ZCCHC7,26,21,61
ZCCHC8,26,67,15
ZCCHC9,5,23,80
ZCRB1,38,62,8
ZCWPW1,51,51,6
ZCWPW2,5,20,83
ZDBF2,34,58,16
ZDHHC1,23,49,36
ZDHHC11,91,15,2
ZDHHC12,18,38,52
ZDHHC13,24,52,32
ZDHHC14,16,60,32
ZDHHC15,6,18,84
ZDHHC16,6,54,48
ZDHHC17,32,62,14
ZDHHC18,11,55,42
ZDHHC19,96,12,0
ZDHHC2,11,23,74
ZDHHC20,8,35,65
ZDHHC21,14,21,73
ZDHHC22,30,44,34
ZDHHC23,64,35,9
ZDHHC24,35,62,11
ZDHHC3,3,20,85
ZDHHC4,55,38,15
ZDHHC5,32,69,7
ZDHHC6,12,56,40
ZDHHC7,20,41,47
ZDHHC8,58,39,11
ZDHHC8P1,56,42,10
ZDHHC9,8,16,84
ZEB1,31,46,31
ZEB1-AS1,30,47,31
ZEB2,33,65,10
ZEB2-AS1,33,65,10
ZER1,18,38,52
ZFAND1,62,37,9
ZFAND2A,66,28,14
ZFAND2B,20,59,29
ZFAND3,39,50,19
ZFAND4,19,51,38
ZFAND5,18,37,53
ZFAND6,28,58,22
ZFAS1,52,45,11
ZFAT,80,23,5
ZFAT-AS1,80,23,5
ZFC3H1,42,58,8
ZFHX2,31,42,35
ZFHX3,25,45,38
ZFHX4,61,38,9
ZFHX4-AS1,61,38,9
ZFP1,25,46,37
ZFP14,59,38,11
ZFP2,6,29,73
ZFP28,37,47,24
ZFP3,13,29,66
ZFP30,60,37,11
ZFP36,57,37,14
ZFP36L1,25,42,41
ZFP36L2,69,39,0
ZFP37,19,34,55
ZFP41,71,30,7
ZFP42,9,30,69
ZFP57,32,53,23
ZFP62,6,29,73
ZFP64,51,45,12
ZFP69,16,65,27
ZFP69B,16,65,27
ZFP82,56,41,11
ZFP90,23,47,38
ZFP91,32,69,7
ZFP91-CNTF,32,69,7
ZFP92,10,15,83
ZFPL1,33,63,12
ZFPM1,29,32,47
ZFPM2,71,34,3
ZFPM2-AS1,72,33,3
ZFR,88,20,0
ZFR2,16,52,40
ZFX,4,14,90
ZFX-AS1,4,14,90
ZFY,1,6,101
ZFYVE1,29,46,33
ZFYVE16,5,23,80
ZFYVE19,16,58,34
ZFYVE21,34,40,34
ZFYVE26,25,43,40
ZFYVE27,6,54,48
ZFYVE28,10,35,63
ZFYVE9,6,67,35
ZG16,30,60,18
ZG16B,18,64,26
ZGLP1,19,50,39
ZGPAT,57,39,12
ZGRF1,4,46,58
